,Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
907,2019-08-12,123.95,205.78,50.12,332.94,116.72,51.54,121.55,201.52,207.01,164.69,127.6768,45.6,131.93,53.2,107.68,217.16,162.1,81.0688,135.79,81.65,116.03,146.45,243.2,140.72,55.69,176.34,52.0,105.12,135.75
908,2019-08-13,126.32,206.12,52.243,332.86,119.01,52.72,122.39,204.11,208.33,167.98,129.7017,46.84,133.42,53.5,109.34,219.73,164.88,82.0795,138.6,83.32,117.25,148.22,249.22,143.88,56.37,178.61,53.07,107.41,137.01
909,2019-08-14,122.65,198.87,50.688,320.42,115.21,50.61,117.74,195.56,201.59,164.04,125.3653,45.87,130.26,52.99,104.8,216.48,158.81,79.5241,133.98,81.03,115.79,143.48,243.2,139.72,55.72,173.51,50.41,106.2,132.85
910,2019-08-15,122.38,199.31,50.435,328.0,115.25,46.25,116.95,196.18,201.79,162.27,126.0052,45.7,130.54,53.87,105.2,218.27,156.84,79.5813,133.68,79.51,117.39,145.59,244.25,142.13,56.3,176.27,49.29,112.69,133.41
911,2019-08-16,124.63,204.02,51.625,330.45,116.43,46.96,115.81,199.42,203.65,165.03,127.7627,46.5,131.36,54.41,107.72,218.47,161.5,81.1069,136.13,80.28,119.18,146.81,245.69,143.89,56.65,178.23,50.48,112.99,135.2
912,2019-08-19,124.4,206.0,52.588,333.78,117.36,48.5,117.31,202.2,207.95,165.86,128.9853,47.23,132.25,54.69,108.69,218.78,162.95,82.1844,138.41,81.13,120.24,147.58,244.71,143.67,57.0,179.74,51.16,113.81,135.29
913,2019-08-20,121.42,203.17,52.59,331.75,116.67,47.93,116.13,199.98,217.09,163.47,127.0368,46.6,130.6,53.88,107.31,218.47,161.01,81.6695,137.26,80.53,118.9,146.51,240.16,145.54,56.27,179.24,50.67,112.05,135.13
914,2019-08-21,122.5,203.94,53.16,339.99,117.68,48.77,117.88,200.68,220.4,163.79,128.2308,47.15,131.53,54.1,107.61,220.71,161.15,82.8709,138.79,82.74,119.2,147.04,240.35,147.38,56.59,180.94,50.9,112.02,135.76
915,2019-08-22,122.27,203.42,53.115,354.41,117.89,48.18,117.73,202.42,221.02,162.9,128.2976,46.78,131.27,54.49,108.72,219.49,160.88,82.6898,137.78,83.31,119.42,147.81,232.94,148.24,56.78,180.09,50.95,111.91,136.08
916,2019-08-23,117.76,199.08,50.66,356.01,114.06,46.61,115.18,196.2,217.47,156.49,123.7606,44.96,127.73,53.74,106.02,214.66,155.85,80.9925,133.39,80.44,117.32,144.73,230.66,151.57,55.92,175.23,49.32,110.83,131.67
917,2019-08-26,118.53,205.41,51.623000000000005,359.04,114.42,47.1,115.74,199.65,218.65,156.91,124.1618,45.56,127.8,54.54,106.87,216.91,156.12,81.8888,135.45,82.25,119.32,147.34,231.08,155.14,56.71,177.59,50.04,111.99,134.61
918,2019-08-27,117.75,206.49,51.04,354.73,113.38,46.79,115.83,198.07,218.21,157.48,125.2889,45.79,129.64,54.72,105.74,216.05,155.75,81.5455,135.74,82.03,120.55,147.1,222.93,153.57,57.18,178.38,49.45,112.42,134.49
919,2019-08-28,119.09,207.52,51.383,359.97,114.86,46.87,116.83,200.42,221.95,159.55,126.8076,45.79,128.68,55.11,106.8,218.07,157.55,82.4609,135.56,83.48,121.4,146.37,227.35,151.83,57.95,178.67,49.95,112.72,136.55
920,2019-08-29,120.74,206.98,52.253,362.74,117.77,47.27,117.52,203.44,227.32,163.6,128.8325,46.87,128.24,55.05,109.22,220.54,160.36,82.6898,138.12,85.38,121.18,146.94,230.62,155.93,57.94,181.17,50.4,114.08,137.84
921,2019-08-30,120.37,208.62,52.185,364.09,119.0,46.81,117.72,203.91,227.91,164.62,129.4534,47.41,128.36,55.04,109.86,217.97,161.72,82.4514,137.86,84.5,120.23,146.96,234.0,156.07,58.16,180.82,51.19,114.26,137.26
922,2019-09-03,117.6,205.52,51.425,354.42,117.03,46.5,116.27,198.97,224.07,163.53,128.0875,46.98,128.74,55.3,108.56,217.13,158.64,82.62299999999999,136.04,84.67,121.36,147.57,230.62,152.73,58.04,179.2,50.43,114.64,136.31
923,2019-09-04,118.4,206.32,52.298,356.53,119.1,47.32,117.25,201.73,224.15,167.14,130.208,48.92,128.86,55.77,109.87,218.5,160.07,82.0509,137.63,86.35,123.21,150.16,226.73,152.46,58.18,181.77,51.43,115.91,137.89
924,2019-09-05,120.67,207.65,53.32,360.3,122.99,48.42,117.64,207.05,228.15,170.37,134.6495,50.1,128.58,55.12,112.37,219.49,164.23,82.0986,140.05,88.42,122.76,151.74,229.59,153.77,58.59,184.73,52.33,115.44,138.84
925,2019-09-06,120.19,207.73,53.315,363.0,122.7,48.84,118.26,207.21,231.13,171.16,134.2674,50.92,128.21,55.23,112.61,220.03,163.94,82.5467,139.1,88.69,122.87,152.84,229.0,151.07,59.06,185.74,52.56,114.73,139.55
926,2019-09-09,119.92,202.34,53.543,358.78,127.25,48.58,119.39,211.98,232.87,169.66,136.2064,51.59,126.95,54.52,115.4,217.26,165.94,79.5908,137.52,88.67,122.17,149.23,230.68,149.54,58.66,181.55,55.59,116.33,138.83
927,2019-09-10,117.31,196.87,54.175,369.49,130.29,49.21,121.85,215.63,233.0,169.61,138.5465,51.82,129.55,54.4,116.87,209.68,168.86,77.8935,136.08,86.83,119.88,146.57,232.46,149.65,59.71,176.35,56.88,116.05,135.79
928,2019-09-11,118.0,195.84,55.898,382.94,133.09,50.03,121.28,216.8,232.66,171.28,137.1616,52.79,131.17,54.77,117.19,210.2,168.08,79.0664,136.12,86.75,121.27,146.23,234.21,154.09,60.13,174.98,58.06,116.02,136.19
929,2019-09-12,119.02,194.0,55.771,375.63,131.75,49.93,121.42,218.74,233.8,168.63,137.1807,53.01,130.43,55.11,117.91,212.15,170.58,79.4383,137.52,87.67,122.77,148.3,230.1,154.75,60.43,177.98,55.56,116.92,137.5
930,2019-09-13,119.2,195.47,54.688,379.76,133.78,50.03,121.5,219.9,233.98,167.71,137.2284,52.54,130.78,54.26,120.23,209.81,171.44,78.7708,137.32,87.32,122.12,146.31,233.61,152.98,59.96,177.27,55.99,117.43,138.02
931,2019-09-16,117.64,194.08,54.975,378.85,133.15,49.96,124.12,217.22,230.99,166.21,136.0918,52.2,129.54,53.96,119.16,207.4,169.67,78.2177,136.33,87.27,119.75,146.34,234.43,153.01,59.5,176.11,55.34,115.57,135.8
932,2019-09-17,119.05,196.72,55.175,384.2,132.17,49.41,123.89,215.91,230.21,166.46,135.8243,51.95,129.67,54.24,118.57,209.85,168.07,78.6754,137.39,87.59,121.16,147.25,232.52,152.82,59.87,176.45,54.84,116.51,136.31
933,2019-09-18,118.74,195.04,55.693000000000005,386.41,131.07,49.34,124.18,217.08,230.83,167.97,135.8434,51.74,130.41,54.23,119.76,210.43,167.44,79.1617,138.52,88.08,121.41,146.47,230.61,152.77,59.93,175.29,54.41,117.16,136.8
934,2019-09-19,117.79,195.65,55.24,384.44,130.12,49.19,123.66,215.23,228.12,166.77,136.5598,51.57,130.11,54.52,119.38,210.52,167.07,80.0676,141.07,87.7,121.9,146.94,232.85,153.6,59.98,175.96,54.57,117.11,133.3
935,2019-09-20,116.8,196.94,54.433,379.39,128.16,49.6,124.32,213.74,224.67,168.31,135.5187,50.72,131.65,53.91,118.9,209.39,166.76,81.2023,139.44,86.68,122.24,146.28,232.89,155.2,60.29,174.06,55.0,116.98,132.27
936,2019-09-23,118.24,197.76,54.68,377.03,128.42,49.42,124.9,213.46,226.25,167.14,135.7001,50.9,131.74,54.14,118.88,211.54,166.76,80.4395,139.14,87.69,123.22,146.54,228.77,154.65,60.21,174.91,54.32,117.62,132.46
937,2019-09-24,118.17,196.55,54.42,381.65,125.99,49.12,123.74,207.75,225.41,165.76,135.3276,49.82,131.55,54.3,117.33,212.02,164.74,79.7148,137.38,87.18,123.61,146.75,225.0,152.05,60.51,174.48,53.63,118.4,131.97
938,2019-09-25,119.12,196.06,55.258,386.2,126.61,49.605,123.51,210.03,228.1,166.93,136.7413,51.02,130.99,54.17,118.0,212.63,164.0,79.238,139.36,90.81,123.02,146.85,222.17,152.99,60.27,175.28,54.36,118.47,133.09
939,2019-09-26,118.91,195.38,54.973,386.89,126.39,48.83,120.16,208.22,229.79,167.03,137.1138,50.92,128.85,54.39,117.03,212.6,163.83,79.9818,139.54,92.17,124.31,148.1,215.48,152.34,60.44,175.65,54.08,118.3,131.27
940,2019-09-27,118.59,194.94,54.705,382.86,126.59,48.84,118.6,208.97,229.86,168.04,136.8177,50.78,128.6,54.31,117.72,213.16,164.53,79.0568,137.73,92.31,124.57,148.0,215.26,148.26,60.3,174.0,54.41,118.45,129.96
941,2019-09-30,118.28,193.51,55.993,380.47,126.31,49.41,118.6,207.23,232.02,169.2,138.8999,51.53,129.38,54.44,117.69,214.71,164.4,80.2678,139.03,93.92,124.38,148.69,217.32,148.44,60.36,172.01,55.31,118.68,130.32
942,2019-10-01,116.7,193.19,56.148,374.94,122.37,47.74,116.01,202.69,231.08,164.19,137.2189,50.76,129.99,54.65,115.55,209.02,158.38,79.7243,137.07,92.28,123.85,145.55,217.21,147.69,59.85,174.29,54.7,117.85,129.55
943,2019-10-02,112.86,189.21,54.74,367.36,119.96,46.56,112.29,198.25,225.55,161.08,135.3372,49.39,132.0,53.08,113.25,206.27,155.65,77.8268,134.65,91.49,121.08,142.39,216.75,144.22,58.91,169.83,52.83,116.12,129.14
944,2019-10-03,112.55,192.62,55.205,372.07,120.04,47.06,113.15,197.24,226.81,161.52,135.6524,50.03,131.19,53.84,112.19,210.03,155.23,78.8947,136.28,92.22,121.74,141.73,215.36,147.0,59.01,172.87,52.6,116.31,128.15
945,2019-10-04,114.41,195.59,56.753,375.7,121.04,47.52,113.85,200.8,227.93,163.63,136.5789,50.92,133.66,54.54,114.62,211.69,155.82,81.0497,138.12,93.07,124.0,144.96,219.8,148.03,59.9,175.98,52.97,118.16,130.27
946,2019-10-07,113.65,197.17,56.765,376.54,120.25,47.77,113.26,200.4,226.74,163.18,134.9456,50.62,133.16,53.87,114.37,211.92,153.52,80.4681,137.12,93.17,122.84,143.15,221.24,148.8,60.25,174.9,52.76,117.23,130.9
947,2019-10-08,112.54,196.08,56.1,374.1,117.97,46.39,111.71,197.37,226.67,158.62,132.1756,49.725,131.84,53.58,111.82,211.11,150.74,79.4192,135.67,91.75,120.93,140.63,220.11,145.91,59.72,172.42,52.09,117.58,128.47
948,2019-10-09,113.92,196.69,56.758,374.96,119.44,46.84,113.14,196.85,228.94,159.84,133.4078,50.48,129.22,53.83,112.63,212.83,150.99,80.2678,138.24,92.52,121.98,141.3,222.08,147.05,59.22,174.88,52.075,118.93,129.33
949,2019-10-10,115.02,198.68,57.523,371.0,122.69,46.15,114.59,199.87,231.61,160.97,134.8023,51.11,129.06,53.66,114.21,211.76,152.31,79.8673,139.1,93.0,121.94,141.56,223.73,146.41,59.83,174.88,52.93,119.61,129.34
950,2019-10-11,116.4,200.8,59.053000000000004,374.92,128.4,46.56,116.15,204.68,234.66,163.53,136.3592,52.09,131.33,53.3,116.14,209.02,158.1,80.4204,139.68,93.88,121.09,142.6,222.07,149.37,59.93,177.06,53.99,120.24,130.02
951,2019-10-14,116.39,202.89,58.968,373.18,128.38,46.05,116.18,205.82,234.18,162.98,135.6715,51.64,130.72,53.3,116.45,208.38,160.51,80.7541,139.55,94.88,120.05,143.11,220.59,149.37,59.6,177.36,53.67,119.17,129.7
952,2019-10-15,117.59,204.66,58.83,370.96,131.03,46.36,116.31,206.46,235.62,163.64,136.5885,52.65,132.84,53.51,119.96,207.22,162.98,81.0879,141.575,94.79,117.2,143.31,238.59,152.74,60.55,178.75,54.515,119.53,129.76
953,2019-10-16,117.41,203.21,58.593,372.43,130.19,46.79,115.11,207.42,235.9,163.63,135.7384,52.445,135.17,53.49,119.68,208.3,162.18,80.5253,140.41,94.88,117.53,142.57,236.99,146.97,60.29,177.87,54.66,119.42,130.86
954,2019-10-17,119.1,203.56,58.82,369.06,132.07,47.03,115.35,206.46,236.77,167.52,128.2403,51.86,136.17,53.79,120.35,206.85,163.54,79.9055,139.69,95.56,116.63,140.48,243.67,146.17,60.41,177.94,55.94,119.84,132.37
955,2019-10-18,116.76,202.72,59.103,344.0,130.71,46.71,114.74,206.52,237.93,165.57,128.0779,51.36,127.7,54.78,120.56,208.5,163.1,80.7446,137.41,96.1,117.47,141.36,245.34,144.09,61.05,175.71,55.3,119.14,130.89
956,2019-10-21,119.05,202.93,60.128,331.06,132.23,47.39,116.61,209.25,236.7,168.94,126.6356,52.13,128.02,54.23,123.55,209.85,165.94,80.592,138.43,96.22,119.08,141.91,243.92,144.55,60.75,176.43,54.59,119.74,130.26
957,2019-10-22,118.61,204.83,59.99,337.0,133.69,47.55,117.8,209.6,237.2,168.94,127.9538,52.01,129.2,53.85,124.79,199.27,167.54,77.5217,136.37,95.6,122.18,130.15,249.48,142.33,60.77,170.86,55.32,119.58,132.4
958,2019-10-23,116.49,203.32,60.795,340.5,135.34,47.05,117.98,211.32,234.67,169.85,128.3549,51.72,129.9,54.64,125.12,199.21,168.76,79.0187,137.24,92.32,123.0,132.16,247.8,145.13,60.88,171.32,54.56,119.35,131.13
959,2019-10-24,116.41,203.06,60.895,344.55,133.85,46.41,117.58,211.05,233.89,171.46,128.0588,52.23,127.5,54.61,125.03,196.02,161.89,78.7422,139.94,91.5,124.79,131.43,244.51,148.12,60.58,176.16,54.45,119.1,130.26
960,2019-10-25,118.26,203.05,61.645,339.83,139.73,46.9,118.67,214.23,234.38,171.63,129.3674,56.46,128.35,53.75,126.03,194.61,166.09,78.437,140.73,90.92,123.25,130.43,244.91,150.49,60.37,177.85,55.42,119.04,130.9
961,2019-10-28,118.58,205.01,62.263000000000005,340.88,140.06,47.17,118.48,217.75,236.8,172.68,129.8736,56.76,129.18,53.57,126.51,191.78,169.06,78.3798,144.19,90.85,123.48,129.3,247.05,154.79,60.18,179.84,55.8,119.22,130.53
962,2019-10-29,117.42,208.99,60.823,348.93,141.33,47.24,118.13,217.64,234.14,173.16,127.82,56.34,129.1244,53.41,126.43,192.62,168.81,81.1451,142.83,89.28,123.6,128.93,252.29,155.09,60.19,177.63,56.27,117.15,129.48
963,2019-10-30,118.07,210.88,60.815,346.06,140.34,47.56,116.36,215.81,236.24,174.6,129.1859,56.6,132.84,53.94,125.73,196.89,168.37,82.213,144.61,90.19,124.94,129.78,254.8,158.28,60.82,179.25,55.86,118.1,129.6
964,2019-10-31,117.28,213.25,62.19,339.91,137.8,47.51,116.14,213.38,234.58,172.73,127.7341,56.53,132.04,54.43,124.92,196.7,164.99,82.6326,143.37,89.55,124.51,131.06,252.7,156.49,60.47,178.86,54.78,117.26,129.92
965,2019-11-01,119.14,217.95,63.955,345.19,144.49,47.03,116.21,217.39,237.34,176.12,129.4534,56.51,131.2,53.9,127.8,193.94,170.09,80.9925,143.72,89.18,123.87,130.72,252.21,159.74,60.37,180.93,57.38,117.62,132.75
966,2019-11-04,119.62,214.41,64.375,351.09,146.92,47.48,121.57,219.87,234.92,180.0,131.4974,57.61,130.23,53.14,128.82,188.66,174.9,80.0008,144.55,89.86,119.07,130.2,251.25,157.6,59.87,178.95,59.65,117.57,132.92
967,2019-11-05,118.77,215.08,64.283,358.29,146.37,47.76,121.94,218.64,232.2,180.68,131.7076,57.55,130.42,52.42,129.1,192.18,175.27,79.0664,144.46,89.88,118.9,131.27,250.3,158.15,59.5,176.37,61.21,118.86,131.45
968,2019-11-06,119.69,216.4,64.31,354.19,145.49,48.27,119.9,218.42,234.01,180.81,132.5577,57.6,130.96,52.8,129.3,194.18,174.0,79.381,144.06,89.48,120.32,132.35,250.52,158.93,60.13,176.77,59.49,119.5,131.27
969,2019-11-07,121.28,217.99,64.858,357.31,147.01,48.42,121.89,223.29,232.94,179.66,131.5165,58.05,131.43,52.29,130.0,193.08,174.52,79.0282,144.26,90.4,119.62,133.01,256.46,159.5,60.53,178.43,58.67,120.23,132.96
970,2019-11-08,121.47,221.11,65.035,351.0,148.16,48.83,120.93,222.91,232.84,181.21,131.4401,58.27,133.0,52.21,130.38,193.61,173.15,79.7052,145.96,89.81,119.7,133.29,256.97,161.11,59.35,178.97,59.24,119.44,137.96
971,2019-11-11,120.9,220.7,65.55,366.96,148.0,48.1,120.81,219.03,231.8,180.83,129.3961,58.35,131.98,51.84,129.92,192.64,170.11,79.4096,146.11,90.05,119.33,133.54,254.09,161.78,59.61,179.54,62.25,119.04,136.74
972,2019-11-12,120.89,221.31,65.49,362.88,146.34,48.37,120.96,220.41,233.12,182.01,129.5107,58.2,131.35,51.71,129.16,193.28,170.84,80.2106,147.07,89.5,119.27,133.35,255.25,162.86,59.32,179.74,62.72,119.12,138.58
973,2019-11-13,120.26,219.67,66.118,362.5,144.49,48.46,122.28,219.32,234.8,181.95,128.4505,57.89,131.27,52.41,128.48,195.0,170.55,80.8781,147.31,91.29,120.65,134.13,253.57,162.6,59.41,179.41,62.25,120.98,148.72
974,2019-11-14,120.93,218.5,65.66,367.44,143.44,44.91,121.96,219.43,236.55,179.65,127.992,57.81,130.96,52.63,128.6,194.0,170.93,80.6206,148.06,91.27,120.5,133.95,255.83,163.05,59.34,179.75,61.94,120.65,147.15
975,2019-11-15,120.76,220.86,66.44,371.68,145.31,45.09,120.64,220.25,237.29,181.75,128.374,57.96,134.94,52.67,129.53,193.97,171.88,80.9544,149.97,93.04,120.54,133.57,269.4,163.21,59.51,179.77,62.14,118.87,144.67
976,2019-11-18,119.66,220.67,66.775,369.46,143.59,45.15,118.55,219.73,238.85,179.8,128.2881,58.25,134.83,53.03,130.62,194.28,170.54,80.2201,150.34,94.18,121.89,134.29,272.93,162.77,59.44,179.66,61.94,120.25,147.65
977,2019-11-19,120.0,224.5,66.57300000000001,367.0,143.18,45.47,116.45,220.04,225.86,180.12,128.4887,58.35,134.82,53.08,130.58,193.44,170.68,80.71600000000001,150.39,93.61,121.42,135.46,274.23,163.96,59.5,182.77,61.45,119.89,148.38
978,2019-11-20,119.3,225.51,65.798,370.91,141.52,45.08,117.34,217.91,220.9,177.22,127.2278,57.9,135.94,53.22,129.63,194.13,167.77,81.3072,149.62,93.05,122.29,135.43,275.56,164.2,59.48,181.66,61.34,119.13,146.93
979,2019-11-21,118.8,227.82,65.503,366.44,143.36,44.84,118.77,218.23,218.54,176.53,127.8391,58.22,136.44,52.96,129.93,192.35,165.14,81.4883,149.48,92.16,120.34,134.69,276.55,162.88,59.61,179.89,60.62,119.86,146.9
980,2019-11-22,119.06,230.74,65.445,371.34,143.88,44.85,118.63,220.28,218.03,176.79,128.3167,57.61,138.07,53.03,130.79,193.14,167.6,81.4788,149.59,93.34,120.29,135.13,276.84,162.81,59.75,179.47,60.6,119.36,148.29
981,2019-11-25,120.6,234.54,66.593,373.13,146.42,45.45,118.38,222.75,218.4,176.51,129.8736,58.81,137.18,53.22,131.49,191.89,170.24,81.7172,151.23,92.9,120.51,135.03,282.67,161.71,59.38,180.97,60.67,118.92,149.69
982,2019-11-26,119.79,234.39,66.07300000000001,373.51,146.09,45.31,117.79,222.45,220.76,178.52,129.0331,58.9,137.17,53.9,131.67,194.01,169.23,83.281,152.03,93.33,122.26,136.68,281.4,162.54,59.89,182.55,59.63,119.19,151.64
983,2019-11-27,120.33,234.54,66.96,368.0,145.69,45.24,118.07,222.95,223.0,179.42,127.7723,58.51,137.75,53.95,132.06,196.3,170.61,83.5384,152.32,94.14,121.76,136.84,280.67,161.51,60.1,184.37,60.11,118.76,151.48
984,2019-11-29,120.12,234.72,66.813,366.18,144.73,45.31,117.13,221.35,220.51,178.55,128.4218,58.05,137.49,53.4,131.76,194.48,169.77,83.1284,151.38,93.49,122.06,136.72,279.87,162.89,60.24,184.51,59.6,119.09,151.58
985,2019-12-02,117.26,233.48,66.04,355.18,142.96,44.7,116.8,217.64,217.62,174.32,126.9508,57.66,137.36,53.75,131.47,195.18,168.27,82.9949,149.55,93.56,122.72,135.26,279.66,161.0,59.96,181.79,59.27,119.28,150.62
986,2019-12-03,116.57,232.77,64.863,352.08,140.06,44.28,115.89,212.24,214.0,172.55,126.1963,56.07,137.16,53.8,129.78,193.12,165.17,83.3191,149.31,92.46,122.95,134.62,276.9,161.57,60.14,181.9,58.99,118.67,148.58
987,2019-12-04,117.94,233.88,65.435,348.84,140.12,43.89,116.94,215.94,214.1,173.21,126.0721,56.02,139.38,54.29,132.34,194.31,167.14,84.5492,149.85,93.72,124.53,135.17,279.32,156.43,60.53,180.6,58.91,118.69,148.28
988,2019-12-05,118.28,233.41,66.395,345.68,141.05,43.52,116.33,217.14,213.0,174.01,125.9957,56.08,139.56,54.19,133.06,194.21,164.37,84.6254,149.93,95.79,124.62,134.31,282.0,158.22,60.82,181.89,59.1,118.66,147.44
989,2019-12-06,120.61,233.77,67.678,354.09,142.72,43.84,118.01,224.61,214.28,175.46,127.2469,56.81,140.38,54.42,135.04,195.35,171.47,84.7208,151.75,97.0,124.19,135.72,280.19,158.01,61.19,182.17,58.63,119.78,147.66
990,2019-12-09,120.46,232.82,66.73,351.21,142.83,43.9,117.3,221.81,216.53,174.49,127.9156,56.53,140.5,54.07,134.41,194.68,169.83,84.5968,151.36,96.63,124.87,135.45,277.54,157.48,61.01,182.92,58.71,119.36,146.21
991,2019-12-10,120.9,233.84,67.12,347.9,142.87,44.1,117.89,221.88,215.9,174.04,127.906,56.59,139.99,53.77,134.5,194.95,167.66,84.9592,151.13,97.01,124.27,135.54,279.52,156.4,61.23,182.26,58.41,119.14,146.1
992,2019-12-11,120.64,234.01,67.693,350.0,144.0,44.28,116.23,221.19,212.0,176.01,127.7627,57.07,140.98,53.95,134.18,194.72,168.74,84.8447,151.7,97.18,124.66,134.63,280.5,156.39,61.08,182.01,58.01,119.0,147.59
993,2019-12-12,122.64,235.99,67.865,346.29,146.78,45.67,118.81,226.05,212.04,177.39,129.2528,57.55,141.34,54.14,138.02,196.31,168.56,85.4073,153.24,97.72,124.57,135.61,283.61,158.59,61.17,182.64,58.58,119.76,147.76
994,2019-12-13,124.72,236.74,68.788,341.67,145.53,45.3,117.96,225.0,214.08,176.98,128.1926,57.79,141.38,54.42,136.81,197.12,168.79,85.045,154.53,97.77,125.47,135.66,285.48,161.13,60.81,185.14,57.88,120.29,146.38
995,2019-12-16,123.68,243.2,69.965,327.0,145.36,45.98,119.36,228.04,215.53,176.4,128.1161,57.7,141.79,54.42,137.34,197.88,170.75,85.1403,155.53,98.81,125.56,136.18,292.03,161.96,61.23,186.24,57.8,120.54,148.46
996,2019-12-17,124.95,242.84,70.10300000000001,327.0,146.37,46.44,118.6,231.15,217.72,176.7,128.2021,57.3,143.56,54.42,138.18,196.52,169.93,84.8829,154.69,99.65,125.31,136.99,290.47,161.63,61.49,185.52,57.09,121.28,147.73
997,2019-12-18,124.26,241.94,69.935,330.68,147.12,46.64,118.55,230.45,218.0,174.64,128.3836,57.17,143.19,53.91,138.04,195.63,169.03,85.455,154.37,100.57,124.01,135.67,292.9,161.48,60.86,184.9,57.2,119.86,146.26
998,2019-12-19,124.83,241.84,70.005,333.5,145.02,47.88,118.13,229.94,220.22,176.5,128.5269,57.96,145.35,54.32,137.35,197.06,172.15,85.8078,155.71,101.15,124.92,136.47,294.62,163.33,60.8,186.54,57.75,120.08,146.15
999,2019-12-20,125.77,243.06,69.86,328.0,147.57,47.45,119.68,228.93,221.19,176.41,129.5107,58.95,146.06,54.97,137.24,197.14,175.37,87.3239,157.41,99.96,125.36,136.43,292.59,164.55,62.07,188.0,58.39,120.29,146.88
1000,2019-12-23,124.49,243.03,71.0,337.55,148.5,48.1,120.33,229.09,219.21,176.43,129.4725,59.23,146.44,54.91,137.2,196.2,178.47,87.4765,157.41,100.04,124.9,136.23,295.09,163.74,61.4,187.08,58.57,119.03,144.68
1001,2019-12-24,124.74,242.33,71.068,333.0,147.48,47.78,120.34,229.91,220.67,176.31,128.928,59.41,145.93,54.71,137.58,196.67,176.68,87.1904,157.38,100.14,125.22,135.83,294.54,163.25,61.28,187.57,58.35,119.51,145.29
1002,2019-12-26,125.41,241.9,72.47800000000001,329.92,148.22,47.85,120.6,231.21,220.82,176.88,128.8612,59.82,145.83,55.02,139.04,197.06,176.59,87.0951,158.67,100.71,125.22,136.29,295.65,164.51,61.29,189.16,58.9,119.52,145.7
1003,2019-12-27,125.19,241.53,72.45,330.14,148.28,47.77,120.3,230.66,219.97,176.48,129.205,60.08,145.75,55.35,139.14,198.17,177.26,87.2476,158.96,101.57,126.09,136.8,295.97,164.98,61.53,189.39,59.02,119.59,145.75
1004,2019-12-30,124.3,240.27,72.88,326.4,147.52,47.59,119.85,229.8,217.31,176.42,126.8553,59.62,145.3,55.27,138.63,196.91,175.83,86.7995,157.59,100.8,124.47,136.49,293.85,162.44,61.21,187.83,58.91,119.4,143.77
1005,2019-12-31,124.49,241.07,73.413,325.76,147.68,47.96,120.51,229.93,218.38,177.0,128.0302,59.85,145.87,55.35,139.4,197.61,176.42,86.7232,157.7,101.31,124.9,136.95,293.98,162.64,61.4,187.9,58.96,118.84,144.63
1006,2020-01-02,125.85,240.1,75.08800000000001,333.32,150.53,48.42,121.43,234.32,219.66,180.79,129.3483,60.84,145.97,54.99,141.09,200.79,180.0,87.7625,160.62,102.2,123.41,137.51,292.5,166.99,61.05,191.12,59.08,118.94,148.2
1007,2020-01-03,124.6,238.47,74.358,332.76,148.44,47.63,121.01,231.58,218.93,178.86,128.3167,60.1,144.28,54.69,138.34,200.08,178.45,87.0092,158.62,101.92,122.58,137.02,289.54,166.17,60.4,189.6,59.08,117.89,146.5
1008,2020-01-06,124.06,240.3,74.95,333.74,148.34,47.8,120.6,233.95,219.96,177.51,128.0875,59.93,144.1,54.67,138.23,202.33,178.62,87.3811,159.03,101.83,122.75,137.17,291.55,173.45,60.27,189.19,59.59,117.65,145.65
